28864	17	885	0	25.61	0	0	0	33.46
29093	17	885	0	25.61	0	0	0	33.46
29323	17	885	0	25.61	0	0	0	33.46
29551	17	885	0	25.61	0	0	0	33.46
29783	17	885	0	25.61	0	0	0	33.46
30012	17	885	0	25.61	0	0	0	33.46
30241	17	885	0	25.61	0	0	0	33.46
30470	17	885	0	25.64	0	0	0	33.46
30699	17	885	0	25.64	0	0	0	33.46
30928	17	885	0	25.64	0	0	0	33.46
31158	17	885	0	25.64	0	0	0	33.46
31386	17	885	0	25.64	0	0	0	33.46
31614	17	885	0	25.64	0	0	0	33.46
31845	17	885	0	25.64	0	0	0	33.46
32074	17	885	0	25.64	0	0	0	33.46
32303	17	885	0	25.64	0	0	0	33.46
32534	17	885	0	25.64	0	0	0	33.46
32764	17	885	0	25.64	0	0	0	33.46
32994	17	885	0	25.64	0	0	0	33.57
33221	17	885	0	25.64	0	0	0	33.57
33449	17	885	0	25.64	0	0	0	33.57
33680	17	885	0	25.64	0	0	0	33.57
33909	17	885	0	25.64	0	0	0	33.57
34138	17	885	0	25.64	0	0	0	33.57
34366	17	885	0	25.64	0	0	0	33.57
34595	17	885	0	25.64	0	0	0	33.57
34825	17	885	0	25.64	0	0	0	33.57
35053	17	885	0	25.64	0	0	0	33.57
35287	17	885	0	25.64	0	0	0	33.57
35516	17	885	0	25.64	0	0	0	33.57
35744	17	885	0	25.64	0	0	0	33.57
35981	17	885	0	25.64	0	0	0	33.57
36210	17	885	0	25.64	0	0	0	33.57
36440	17	885	0	25.64	0	0	0	33.57
36668	17	885	0	25.64	0	0	0	33.57
36896	17	885	0	25.64	0	0	0	33.69
37127	17	885	0	25.64	0	0	0	33.69
37356	17	885	0	25.67	0	0	0	33.69
37584	17	885	0	25.67	0	0	0	33.69
37813	17	885	0	25.67	0	0	0	33.69
38046	17	885	0	25.67	0	0	0	33.69
38275	17	885	0	25.67	0	0	0	33.69
38504	17	885	0	25.67	0	0	0	33.69
38733	17	885	0	25.67	0	0	0	33.69
38963	17	885	0	25.67	0	0	0	33.69
39191	17	885	0	25.67	0	0	0	33.69
39419	17	885	0	25.67	0	0	0	33.69
39650	17	885	0	25.67	0	0	0	33.69
39879	17	885	0	25.67	0	0	0	33.69
40108	17	885	0	25.67	0	0	0	33.69
40336	17	885	0	25.67	0	0	0	33.69
40566	17	885	0	25.67	0	0	0	33.69
40799	17	885	0	25.67	0	0	0	33.69
41027	17	885	0	25.67	0	0	0	33.69
41257	17	885	0	25.67	0	0	0	33.69
41487	17	885	0	25.67	0	0	0	33.69
41715	17	885	0	25.67	0	0	0	33.69
41944	17	885	0	25.67	0	0	0	33.69
42173	17	885	0	25.67	0	0	0	33.69
42402	17	885	0	25.67	0	0	0	33.69
42632	18	-28517	-0.06	25.67	0	0	0	33.69
42860	18	-28517	-0.06	25.67	0	0	0	33.69
43090	18	-28517	-0.06	25.67	0	0	0	33.69
43324	18	-28517	-0.06	25.67	0	0	0	33.69
43552	18	-28517	-0.06	25.67	0	0	0	33.69
43783	18	-28517	-0.06	25.67	0	0	0	33.69
44013	18	-28517	-0.06	25.67	0	0	0	33.69
44241	18	-28517	-0.06	25.67	0	0	0	33.8
44471	18	-28517	-0.06	25.67	0	0	0	33.8
44700	18	-28517	0	25.67	0	0	0	33.8
44930	18	-28517	0	25.67	0	0	0	33.8
45158	18	-28517	0	25.67	0	0	0	33.8
45386	18	-28517	0	25.67	0	0	0	33.8
45617	18	-28517	0	25.67	0	0	0	33.8
45849	18	-28517	0	25.7	0	0	0	33.8
46078	18	-28517	0	25.67	0	0	0	33.8
46308	18	-28517	0	25.7	0	0	0	33.8
46537	18	-28517	0	25.7	0	0	0	33.8
46766	18	-28517	0	25.7	0	0	0	33.8
46994	18	-28517	0	25.7	0	0	0	33.8
47224	18	-28517	0	25.7	0	0	0	33.8
47454	18	-28517	0	25.7	0	0	0	33.8
47682	18	-28517	0	25.7	0	0	0	33.8
47910	18	-28517	0	25.7	0	0	0	33.8
48141	18	-28517	0	25.7	0	0	0	33.8
48373	18	-28517	0	25.7	0	0	0	33.8
48602	18	-28517	0	25.7	0	0	0	33.8
48832	18	-28517	0	25.7	0	0	0	33.8
49061	18	-28517	0	25.7	0	0	0	33.8
49290	18	-28517	0	25.7	0	0	0	33.8
49518	18	-28517	0	25.7	0	0	0	33.8
49748	18	-28517	0	25.7	0	0	0	33.8
49978	18	-28517	0	25.7	0	0	0	33.91
50206	18	-28517	0	25.7	0	0	0	33.91
50435	18	-28517	0	25.7	0	0	0	33.91
50664	18	-28517	0	25.7	0	0	0	33.91
50893	18	-28517	0	25.7	0	0	0	33.91
51126	18	-28517	0	25.7	0	0	0	33.91
51355	18	-28517	0	25.7	0	0	0	33.91
51585	18	-28517	0	25.7	0	0	0	33.91
51813	18	-28517	0	25.7	0	0	0	33.91
52042	18	-28517	0	25.7	0	0	0	33.91
52272	18	-28517	0	25.7	0	0	0	33.91
52501	18	-28517	0	25.7	0	0	0	33.91
52729	18	-28517	0	25.7	0	0	0	33.91
52959	18	-28517	0	25.7	0	0	0	33.91
53188	18	-28517	0	25.7	0	0	0	33.91
53417	18	-28517	0	25.7	0	0	0	33.91
53649	18	-28517	0	25.7	0	0	0	33.91
53879	18	-28517	0	25.7	0	0	0	33.91
54109	18	-28517	0	25.7	0	0	0	33.91
54337	18	-28517	0	25.7	0	0	0	33.91
54565	18	-28517	0	25.7	0	0	0	33.91
54796	18	-28517	0	25.7	0	0	0	33.91
55025	18	-28517	0	25.7	0	0	0	33.91
55254	18	-28517	0	25.7	0	0	0	33.91
55482	18	-28517	0	25.7	0	0	0	33.91
55711	18	-28517	0	25.7	0	0	0	33.91
55941	18	-28517	0	25.7	0	0	0	33.91
56173	18	-28517	0	25.7	0	0	0	33.91
56402	18	-28517	0	25.7	0	0	0	33.91
56632	18	-28517	0	25.7	0	0	0	33.91
56860	18	-28517	0	25.7	0	0	0	34.03
57090	18	-28517	0	25.7	0	0	0	34.03
57319	18	-28517	0	25.7	0	0	0	34.03
57548	18	-28517	0	25.7	0	0	0	34.03
57777	18	-28517	0	25.7	0	0	0	34.03
58005	18	-28517	0	25.7	0	0	0	34.03
58235	18	-28517	0	25.7	0	0	0	34.03
58465	18	-28517	0	25.7	0	0	0	34.03
58696	18	-28517	0	25.7	0	0	0	34.03
58927	18	-28517	0	25.73	0	0	0	34.03
59156	18	-28517	0	25.73	0	0	0	34.03
59384	18	-28517	0	25.73	0	0	0	34.03
59613	18	-28517	0	25.73	0	0	0	34.03
59843	18	-28517	0	25.73	0	0	0	34.03
60072	18	-28517	0	25.73	0	0	0	34.03
60301	18	-28517	0	25.73	0	0	0	34.03
60529	18	-28517	0	25.73	0	0	0	34.03
60759	18	-28517	0	25.73	0	0	0	34.03
60988	18	-28517	0	25.73	0	0	0	34.03
61220	18	-28517	0	25.73	0	0	0	34.03
61450	18	-28517	0	25.73	0	0	0	34.03
61679	18	-28517	0	25.73	0	0	0	34.03
61907	18	-28517	0	25.73	0	0	0	34.03
62137	18	-28517	0	25.73	0	0	0	34.03
62366	18	-28517	0	25.73	0	0	0	34.03
62596	18	-28517	0	25.73	0	0	0	34.14
62824	18	-28517	0	25.73	0	0	0	34.14
63053	18	-28517	0	25.73	0	0	0	34.14
63283	18	-28517	0	25.73	0	0	0	34.14
63512	18	-28517	0	25.73	0	0	0	34.14
63753	18	-28517	0	25.73	0	0	0	34.14
63982	18	-28517	0	25.73	0	0	0	34.14
64211	18	-28517	0	25.73	0	0	0	34.14
64440	18	-28517	0	25.73	0	0	0	34.14
64669	18	-28517	0	25.73	0	0	0	34.14
64899	18	-28517	0	25.73	0	0	0	34.14
65128	18	-28517	0	25.73	0	0	0	34.14
65356	18	-28517	0	25.73	0	0	0	34.14
65585	18	-28517	0	25.73	0	0	0	34.14
65815	18	-28517	0	25.73	0	0	0	34.14
66044	18	-28517	0	25.73	0	0	0	34.14
66276	18	-28517	0	25.73	0	0	0	34.14
66505	18	-28517	0	25.73	0	0	0	34.14
66735	18	-28517	0	25.73	0	0	0	34.14
66974	18	-28517	0	25.73	0	0	0	34.14
67203	18	-28517	0	25.73	0	0	0	34.14
67433	18	-28517	0	25.73	0	0	0	34.14
67662	18	-28517	0	25.73	0	0	0	34.14
67891	18	-28517	0	25.73	0	0	0	34.25
68119	18	-28517	0	25.73	0	0	0	34.25
68348	18	-28517	0	25.73	0	0	0	34.25
68578	18	-28517	0	25.73	0	0	0	34.25
68810	18	-28517	0	25.73	0	0	0	34.25
69040	18	-28517	0	25.73	0	0	0	34.25
69269	18	-28517	0	25.73	0	0	0	34.25
69497	18	-28517	0	25.73	0	0	0	34.25
69727	18	-28517	0	25.73	0	0	0	34.25
69956	18	-28517	0	25.73	0	0	0	34.25
70185	18	-28517	0	25.73	0	0	0	34.25
70414	18	-28517	0	25.73	0	0	0	34.25
70642	18	-28517	0	25.73	0	0	0	34.25
70873	18	-28517	0	25.73	0	0	0	34.25
71102	18	-28517	0	25.73	0	0	0	34.25
71330	18	-28517	0	25.73	0	0	0	34.25
71564	18	-28517	0	25.73	0	0	0	34.25
71793	18	-28517	0	25.73	0	0	0	34.25
72022	18	-28517	0	25.73	0	0	0	34.25
72250	18	-28517	0	25.73	0	0	0	34.25
72480	18	-28517	0	25.73	0	0	0	34.25
72710	18	-28517	0	25.73	0	0	0	34.25
72938	18	-28517	0	25.73	0	0	0	34.25
73166	18	-28517	0	25.73	0	0	0	34.36
73396	18	-28517	0	25.73	0	0	0	34.36
73625	18	-28517	0	25.73	0	0	0	34.36
73853	18	-28517	0	25.73	0	0	0	34.36
74087	18	-28517	0	25.73	0	0	0	34.36
74316	18	-28517	0	25.73	0	0	0	34.36
74545	18	-28517	0	25.73	0	0	0	34.36
74773	18	-28517	0	25.73	0	0	0	34.36
75003	18	-28517	0	25.73	0	0	0	34.36
75233	18	-28517	0	25.73	0	0	0	34.36
75461	18	-28517	0	25.73	0	0	0	34.36
75728	18	-28517	0	25.73	0	0	0	34.36
75957	18	-28517	0	25.73	0	0	0	34.36
76185	18	-28517	0	25.73	0	0	0	34.36
76414	18	-28517	0	25.73	0	0	0	34.36
76648	18	-28517	0	25.73	0	0	0	34.36
76876	18	-28517	0	25.73	0	0	0	34.36
77107	18	-28517	0	25.73	0	0	0	34.36
77336	18	-28517	0	25.73	0	0	0	34.36
77564	18	-28517	0	25.73	0	0	0	34.36
77793	18	-28517	0	25.73	0	0	0	34.36
78022	18	-28517	0	25.76	0	0	0	34.36
78252	18	-28517	0	25.76	0	0	0	34.36
78480	18	-28517	0	25.76	0	0	0	34.36
78708	18	-28517	0	25.76	0	0	0	34.36
78939	18	-28517	0	25.76	0	0	0	34.36
79171	18	-28517	0	25.76	0	0	0	34.36
79399	18	-28517	0	25.76	0	0	0	34.48
79630	18	-28517	0	25.76	0	0	0	34.48
79859	18	-28517	0	25.76	0	0	0	34.48
80088	18	-28517	0	25.76	0	0	0	34.48
80316	18	-28517	0	25.76	0	0	0	34.48
80545	18	-28517	0	25.76	0	0	0	34.48
80775	18	-28517	0	25.76	0	0	0	34.48
81003	18	-28517	0	25.76	0	0	0	34.48
81232	18	-28517	0	25.76	0	0	0	34.48
81462	18	-28517	0	25.76	0	0	0	34.48
81695	18	-28517	0	25.76	0	0	0	34.48
81924	18	-28517	0	25.76	0	0	0	34.48
82153	18	-28517	0	25.76	0	0	0	34.48
82382	18	-28517	0	25.76	0	0	0	34.48
82611	18	-28517	0	25.76	0	0	0	34.48
82840	18	-28517	0	25.76	0	0	0	34.48
83069	18	-28517	0	25.76	0	0	0	34.48
83299	18	-28517	0	25.76	0	0	0	34.48
83527	18	-28517	0	25.76	0	0	0	34.48
83756	18	-28517	0	25.76	0	0	0	34.48
83986	18	-28517	0	25.76	0	0	0	34.48
84218	18	-28517	0	25.76	0	0	0	34.48
84447	18	-28517	0	25.76	0	0	0	34.48
84677	18	-28517	0	25.76	0	0	0	34.48
84907	18	-28517	0	25.76	0	0	0	34.48
85135	18	-28517	0	25.76	0	0	0	34.59
85363	18	-28517	0	25.76	0	0	0	34.59
85594	18	-28517	0	25.76	0	0	0	34.59
85823	18	-28517	0	25.76	0	0	0	34.59
86051	18	-28517	0	25.76	0	0	0	34.59
86280	18	-28517	0	25.76	0	0	0	34.59
86509	18	-28517	0	25.76	0	0	0	34.59
86743	18	-28517	0	25.76	0	0	0	34.59
86971	18	-28517	0	25.76	0	0	0	34.59
87201	18	-28517	0	25.76	0	0	0	34.59
87431	18	-28517	0	25.76	0	0	0	34.59
87659	18	-28517	0	25.76	0	0	0	34.59
87887	18	-28517	0	25.76	0	0	0	34.59
88117	18	-28517	0	25.76	0	0	0	34.59
88346	18	-28517	0	25.76	0	0	0	34.59
88574	18	-28517	0	25.76	0	0	0	34.59
88804	18	-28517	0	25.76	0	0	0	34.59
89033	18	-28517	0	25.76	0	0	0	34.59
89263	18	-28517	0	25.76	0	0	0	34.59
89489	18	-28517	0	25.76	0	0	0	34.59
89717	18	-28517	0	25.76	0	0	0	34.59
89947	18	-28517	0	25.76	0	0	0	34.59
90176	18	-28517	0	25.76	0	0	0	34.59
90405	18	-28517	0	25.76	0	0	0	34.59
90634	18	-28517	0	25.76	0	0	0	34.59
90863	18	-28517	0	25.76	0	0	0	34.59
91092	18	-28517	0	25.76	0	0	0	34.59
91321	18	-28517	0	25.76	0	0	0	34.59
91558	18	-28517	0	25.76	0	0	0	34.59
91788	18	-28517	0	25.76	0	0	0	34.59
92021	18	-28517	0	25.76	0	0	0	34.59
92250	18	-28517	0	25.76	0	0	0	34.59
92479	18	-28517	0	25.76	0	0	0	34.59
92708	18	-28517	0	25.76	0	0	0	34.59
92938	18	-28517	0	25.76	0	0	0	34.59
93166	18	-28517	0	25.76	0	0	0	34.59
93395	18	-28517	0	25.76	0	0	0	34.59
93625	18	-28517	0	25.76	0	0	0	34.59
93853	18	-28517	0	25.76	0	0	0	34.59
94083	18	-28517	0	25.76	0	0	0	34.59
94312	18	-28517	0	25.76	0	0	0	34.59
94545	18	-28517	0	25.76	0	0	0	34.7
94774	18	-28517	0	25.76	0	0	0	34.7
95003	18	-28517	0	25.76	0	0	0	34.7
95233	18	-28517	0	25.76	0	0	0	34.7
95461	18	-28517	0	25.76	0	0	0	34.7
95690	18	-28517	0	25.76	0	0	0	34.7
95920	18	-28517	0	25.76	0	0	0	34.7
96149	18	-28517	0	25.76	0	0	0	34.7
96377	18	-28517	0	25.76	0	0	0	34.7
96606	18	-28517	0	25.76	0	0	0	34.7
96836	18	-28517	0	25.76	0	0	0	34.7
97069	18	-28517	0	25.76	0	0	0	34.7
97297	18	-28517	0	25.76	0	0	0	34.7
97527	18	-28517	0	25.76	0	0	0	34.7
97757	18	-28517	0	25.76	0	0	0	34.7
97985	18	-28517	0	25.76	0	0	0	34.7
98213	18	-28517	0	25.76	0	0	0	34.7
98444	18	-28517	0	25.76	0	0	0	34.7
98673	18	-28517	0	25.76	0	0	0	34.7
98902	18	-28517	0	25.76	0	0	0	34.7
99130	18	-28517	0	25.76	0	0	0	34.7
99359	18	-28517	0	25.76	0	0	0	34.7
99593	18	-28517	0	25.76	0	0	0	34.7
99821	18	-28517	0	25.76	0	0	0	34.7
100050	18	-28517	0	25.76	0	0	0	34.7
100280	18	-28517	0	25.76	0	0	0	34.7
100508	18	-28517	0	25.76	0	0	0	34.7
100738	18	-28517	0	25.76	0	0	0	34.7
100967	18	-28517	0	25.76	0	0	0	34.7
101196	18	-28517	0	25.76	0	0	0	34.7
101425	18	-28517	0	25.76	0	0	0	34.7
101654	18	-28517	0	25.76	0	0	0	34.7
101883	18	-28517	0	25.76	0	0	0	34.7
102117	18	-28517	0	25.76	0	0	0	34.7
102345	18	-28517	0	25.76	0	0	0	34.7
102575	18	-28517	0	25.76	0	0	0	34.7
102804	18	-28517	0	25.76	0	0	0	34.7
103033	18	-28517	0	25.76	0	0	0	34.7
103262	18	-28517	0	25.76	0	0	0	34.7
103491	18	-28517	0	25.76	0	0	0	34.7
103720	18	-28517	0	25.76	0	0	0	34.7
103950	18	-28517	0	25.76	0	0	0	34.7
104178	18	-28517	0	25.76	0	0	0	34.7
104408	18	-28517	0	25.76	0	0	0	34.7
104641	18	-28517	0	25.76	0	0	0	34.7
104869	18	-28517	0	25.76	0	0	0	34.7
105099	18	-28517	0	25.76	0	0	0	34.7
105328	18	-28517	0	25.76	0	0	0	34.7
105556	18	-28517	0	25.76	0	0	0	34.7
105786	18	-28517	0	25.76	0	0	0	34.7
106015	18	-28517	0	25.76	0	0	0	34.7
106245	18	-28517	0	25.76	0	0	0	34.7
106473	18	-28517	0	25.76	0	0	0	34.7
106702	18	-28517	0	25.76	0	0	0	34.7
106932	18	-28517	0	25.76	0	0	0	34.7
107165	18	-28517	0	25.76	0	0	0	34.7
107394	18	-28517	0	25.76	0	0	0	34.7
107623	18	-28517	0	25.76	0	0	0	34.7
107852	18	-28517	0	25.76	0	0	0	34.7
108082	18	-28517	0	25.79	0	0	0	34.7
108310	18	-28517	0	25.79	0	0	0	34.7
108539	18	-28517	0	25.76	0	0	0	34.7
108769	18	-28517	0	25.79	0	0	0	34.7
108997	18	-28517	0	25.79	0	0	0	34.7
109227	18	-28517	0	25.79	0	0	0	34.7
109456	18	-28517	0	25.79	0	0	0	34.7
109689	18	-28517	0	25.79	0	0	0	34.7
109918	18	-28517	0	25.79	0	0	0	34.7
110147	18	-28517	0	25.79	0	0	0	34.82
110376	18	-28517	0	25.79	0	0	0	34.82
110605	18	-28517	0	25.79	0	0	0	34.82
110834	18	-28517	0	25.79	0	0	0	34.82
111064	18	-28517	0	25.79	0	0	0	34.82
111293	18	-28517	0	25.79	0	0	0	34.82
111521	18	-28517	0	25.79	0	0	0	34.82
111751	18	-28517	0	25.79	0	0	0	34.82
111980	18	-28517	0	25.79	0	0	0	34.82
112214	18	-28517	0	25.79	0	0	0	34.82
112442	18	-28517	0	25.79	0	0	0	34.82
112671	18	-28517	0	25.79	0	0	0	34.82
112901	18	-28517	0	25.79	0	0	0	34.82
113129	18	-28517	0	25.79	0	0	0	34.82
113357	18	-28517	0	25.79	0	0	0	34.82
113588	18	-28517	0	25.79	0	0	0	34.82
113817	18	-28517	0	25.79	0	0	0	34.82
114045	18	-28517	0	25.79	0	0	0	34.82
114274	18	-28517	0	25.79	0	0	0	34.82
114508	18	-28517	0	25.79	0	0	0	34.82
114737	18	-28517	0	25.79	0	0	0	34.82
114965	18	-28517	0	25.79	0	0	0	34.82
115195	18	-28517	0	25.79	0	0	0	34.82
115425	18	-28517	0	25.79	0	0	0	34.82
115653	18	-28517	0	25.79	0	0	0	34.82
115881	18	-28517	0	25.79	0	0	0	34.82
116111	18	-28517	0	25.79	0	0	0	34.82
116340	18	-28517	0	25.79	0	0	0	34.82
116569	18	-28517	0	25.79	0	0	0	34.82
116798	18	-28517	0	25.79	0	0	0	34.82
117043	18	-28517	0	25.79	0	0	0	34.82
117271	18	-28517	0	25.79	0	0	0	34.93
117499	18	-28517	0	25.79	0	0	0	34.93
117729	18	-28517	0	25.79	0	0	0	34.93
117958	18	-28517	0	25.79	0	0	0	34.93
118187	18	-28517	0	25.79	0	0	0	34.93
118416	18	-28517	0	25.79	0	0	0	34.93
118645	18	-28517	0	25.79	0	0	0	34.93
118875	18	-28517	0	25.79	0	0	0	34.93
119111	18	-28517	0	25.79	0	0	0	34.93
119340	18	-28517	0	25.79	0	0	0	34.93
119585	18	-28517	0	25.79	0	0	0	34.93
119814	18	-28517	0	25.79	0	0	0	34.93
120043	18	-28517	0	25.79	0	0	0	34.93
120272	18	-28517	0	25.79	0	0	0	34.93
120502	18	-28517	0	25.79	0	0	0	34.93
120730	18	-28517	0	25.79	0	0	0	34.93
120958	18	-28517	0	25.79	0	0	0	34.93
121189	18	-28517	0	25.79	0	0	0	34.93
121418	18	-28517	0	25.79	0	0	0	34.93
121647	18	-28517	0	25.79	0	0	0	34.93
121875	18	-28517	0	25.79	0	0	0	34.93
122109	18	-28517	0	25.79	0	0	0	34.93
122338	18	-28517	0	25.79	0	0	0	34.93
122566	18	-28517	0	25.79	0	0	0	34.93
122797	18	-28517	0	25.79	0	0	0	34.93
123026	18	-28517	0	25.79	0	0	0	34.93
123254	18	-28517	0	25.79	0	0	0	34.93
123483	18	-28517	0	25.79	0	0	0	35.04
123713	18	-28517	0	25.79	0	0	0	35.04
123942	18	-28517	0	25.79	0	0	0	35.04
124171	18	-28517	0	25.79	0	0	0	35.04
124399	18	-28517	0	25.79	0	0	0	35.04
124633	18	-28517	0	25.79	0	0	0	35.04
124862	18	-28517	0	25.79	0	0	0	35.04
125090	18	-28517	0	25.79	0	0	0	35.04
125320	18	-28517	0	25.79	0	0	0	35.04
125549	18	-28517	0	25.79	0	0	0	35.04
125777	18	-28517	0	25.79	0	0	0	35.04
126006	18	-28517	0	25.79	0	0	0	35.04
126236	18	-28517	0	25.79	0	0	0	35.04
126466	18	-28517	0	25.79	0	0	0	35.04
126695	18	-28517	0	25.79	0	0	0	35.04
126927	18	-28517	0	25.79	0	0	0	35.04
127159	18	-28517	0	25.79	0	0	0	35.04
127387	18	-28517	0	25.79	0	0	0	35.04
127616	18	-28517	0	25.79	0	0	0	35.04
127846	18	-28517	0	25.79	0	0	0	35.04
128075	18	-28517	0	25.79	0	0	0	35.04
128304	18	-28517	0	25.79	0	0	0	35.04
128532	18	-28517	0	25.79	0	0	0	35.04
128761	18	-28517	0	25.79	0	0	0	35.04
128991	18	-28517	0	25.79	0	0	0	35.04
129219	18	-28517	0	25.79	0	0	0	35.04
129448	18	-28517	0	25.79	0	0	0	35.16
129681	18	-28517	0	25.79	0	0	0	35.16
129910	18	-28517	0	25.79	0	0	0	35.16
130139	18	-28517	0	25.79	0	0	0	35.16
130367	18	-28517	0	25.79	0	0	0	35.16
130597	18	-28517	0	25.79	0	0	0	35.16
130827	18	-28517	0	25.79	0	0	0	35.16
131055	18	-28517	0	25.79	0	0	0	35.16
131283	18	-28517	0	25.79	0	0	0	35.16
131514	18	-28517	0	25.79	0	0	0	35.16
131743	18	-28517	0	25.79	0	0	0	35.16
131972	18	-28517	0	25.79	0	0	0	35.16
132203	18	-28517	0	25.79	0	0	0	35.16
132433	18	-28517	0	25.79	0	0	0	35.16
132663	18	-28517	0	25.79	0	0	0	35.16
132891	18	-28517	0	25.79	0	0	0	35.16
133120	18	-28517	0	25.79	0	0	0	35.16
133349	18	-28517	0	25.79	0	0	0	35.16
133579	18	-28517	0	25.79	0	0	0	35.16
133808	18	-28517	0	25.79	0	0	0	35.16
134036	18	-28517	0	25.79	0	0	0	35.16
